id|tweet_text|text|emojis|sentiment_label|emoji_labelsarcasm_label
1189831632854761472|"@Je_Ly @prabowo Kemarin ada yg jual berlian, harganya tergantung cakep-jelek si pembeli.
Sekarang ada lagi wakil rakyat dilihat dari lama-baru menjabat.
Ternyata Indonesia susah maju krn msh banyak orang2 primitif n rasis gini.. 😁😏

#KapolriBasmiRadikalis"|kemarin jual berlian harga gantung cakep jelek beli wakil rakyat lihat jabat nyata indonesia susah maju orang primitif ras gin|😁,😏|0|1|1
1192711618511220736|"Salah satu alasan logis tuh ky gini loh, Pak @jokowi, @wishnutama, @angelatanoe.. 👇🏼👇🏼👇🏼 

https://t.co/vVnn2hGPqc"|salah alas logis gin loh|👇,🏼,👇,🏼,👇,🏼|0|2|0
1189863089790783488|@liem_id Ada yg nyengir kuda nggak yaa??😀😀🤦‍♂ @ustadtengkuzul @Kemhan_RI @mohmahfudmd @prabowo @Datuk_T4mburin @saididu @rockygerung @Dahnilanzar @Fahrihamzah @sandiuno|tertawa kuda|😀,😀,🤦,♂|1|1|0
1190934359034880000|"@fadlizon Sehat selalu Pak Kiyai....""
👉Yai Abdullah Syafi'i Sudah akrab Dengan Bapak @prabowo Sejak dulu Yha 😊😊😊,"|sehat kiai abdullah syafii akrab|👉,😊,😊,😊|1|1|0
1191670344819462144|@MochDimyati3 @mediaindonesia Rakyat akal sehat alias 55% pemilih jokowi, kampret kan cm 45% 😂😂|rakyat akal sehat alias pilih jokowi kampret|😂,😂|1|1|0
1192292004840894464|😀😀😀 dia paling tau soal pertahanan @jokowi said https://t.co/xpWhQPjww2|tau tahan said|😀,😀,😀|1|1|0
1189839195251953664|"""Saya ingin mengkonfirmasikan kepada sobat semua khususnya sobat pewarta terkait dengan informasi yang menyatakan Pak Prabowo tidak akan mengambil gajinya sebagai Menteri di Kemhan RI adalah benar,"" tegas Dahnil
🤔🤔🤔 #KapolriBasmiRadikalisme   https://t.co/qo2G8Nawix"|konfirmasi sobat khusus sobat warta kait informasi nyata prabowo ambil gaji menteri kemhan dahnil|🤔,🤔,🤔|1|2|0
1191334856111714305|"@RamliRizal @jokowi Pak @RamliRizal  saya mau tanya tolong  jawab dengan jujur ya..
Selama bapak jadi mentri nya pak @jokowi ?
Apa benar pak @jokowi  ini paham yang jadi masalah di indonesia?
Yakinkan pada kami kalau @jokowi itu bukan orang ""dungu"" (RG),yang cuma Boneka mega?🙏🏻"|jujur paham indonesia orang dungu ragu boneka mega|🙏,🏻|0|2|0
1192848436531318784|@Dwiyana_DKM @prabowo @jokowi Bagaimanapun juga dia itu bos manusia merdeka 😂😂|bos manusia merdeka|😂,😂|0|1|1
1191307705027158016|@AriaSetyaki @kompascom Ini bukti bhw UU ITE bkn berlaku cm untuk ASN tp jg bagi tukang sate 😁😁😁 https://t.co/WqWkPyrzll|bukti laku tukang sate|😁,😁,😁|1|1|0
1193019665963896834|@erroyh @kangdede78 @jokowi Brewok terlalu serakah sdh dikasih 3 menteri kok malah main gunting dalam lipatan 👎👎|brewok serakah kasih menteri main gunting lipat|👎,👎|1|2|0
1191214947218288642|@si_binsa @Primaatika2 @jokowi @TjahjantoHadi @Puspen_TNI Mariii kita terapkan👍👍👍|terap|👍,👍,👍|0|2|0
1191265448316194816|"@salima252 Jahat bgt @nicoshn nyindir pak de @jokowi 
Dasar kadrun 🤭🤭"|jahat sindir de dasar kadrun|🤭,🤭|0|1|1
1192415479899406336|@MellsDentist @wansenk_ajah @jokowi @NasDem Senyumnya pakde mengisyaratkan kegarangan..wkwkwk..🤭🤭|senyum pakde isyarat garang wkwkw|🤭,🤭|1|1|0
1191325117743190016|@Abyraksa @hidupistiqomah @jokowi Banyak yg ribet ternyata kesian juga yak😁😁|praktis nyata kesi|😁,😁|0|1|1
1191850620833026048|@idolfess prabowo sandi nder yg bener😭👍🏻|prabowo sandi nder bener|😭,👍,🏻|1|0|1
1192939296484806656|@jokowi Belum pengen pindah Pak hehe maap 🙏🏻|ken pindah hehe map|🙏,🏻|0|2|0
1192316027318595585|"@M_S_Rizky2011 @Dahnilanzar @prabowo Lhaa emg knpa bong??? Suka²gw lah..

Salah gw apa??

Kejang lu ya? 🤣🤣🤣
Minum ini dlu biar seger...👇👇🤭🤭
Mumpung lagi promo! https://t.co/zqIvatyffQ"|bong suka salah kejang minum biar segar mumpung promo|🤣,🤣,🤣,👇,👇,🤭,🤭|0|1|1
1191610175888621568|@LuwitaEmilly878 Orang kaya gabener mana mungkin mau di kritik dan di koreksi, selalu saja ada dalil ngelesnya.... Makanya jangan di bandingkan dgn pak @jokowi atau pak @basuki_btp jauh banget, beda kelas beda CC....😂😂🙏🙏👍👍|orang kaya gubernur buruk kritik koreksi dalil hindar banding banget beda kelas beda|😂,😂,🙏,🙏,👍,👍|0|1|1
1192344415391469568|@Nurulfa55153489 @nnyzhuxin @prabowo Biar lbh sangar mba 🤭🤭😂|biar sangar mbak|🤭,🤭,😂|1|1|0
1192614993302151168|"@Fahrihamzah @jokowi 😂😂😂
Bisa aja bang @Fahrihamzah ,,,"|bang|😂,😂,😂|0|1|1
1192619214743293952|@jokowi Tolong pak jokowi dengarkan kami warga masrakat desa Tanjungsari yang sebentar lagi akan menghadapi musim hujan,Desa Tanjungsari belum merdeka mengenai imprastruktur di kala musim hujan jalan kaya panguyangan KEBO ,kalo Desa Tanjungsari hanya mengandalkan Dd😭😭😭 https://t.co/COYF8DGcr7|jokowi dengar warga masyakarat desa tanjungsari sebentar hadap musim hujan desa tanjungsari merdeka kena infrastruktur musim hujan jalan kaya panguyangan kebo desa tanjungsari andal|😭,😭,😭|0|0|0
1191233664362770432|"@rusdianyudi72 @MichaelHarto77 @jokowi Yess.. mereka sudah ngeri2 sedap ngebayangin bahwa mereka bukan lagi di Ibukota.. 🤭🤭

#KhilafahOutNKRImaju"|ngeri sedap bayang ibukota|🤭,🤭|1|1|0
1192819583436120066|@imanion_ @jokowi Sempurna??? Yakin? Orang dikasih angkutan umum yg bagus masih pada ga ada yg mau naek , macet salahin pemerintah !! Disuruh bayar bpjs ga ada yg mau di naikin salahin pemerintah 😂😂😂😂 ya suka suka masyrakat ajahlah|sempurna orang kasih angkut bagus macet salah perintah suruh bayar bpjs salah perintah suka suka masyarakat|😂,😂,😂,😂|0|1|1
1192997299833585664|@Frandedi4 @Mumut_Moment @jokowi Bukan penjilat tapi carmuk ...sama yak? 😜😜😜|jilat cari muka|😜,😜,😜|0|2|0
1190250921323683840|@Dahnilanzar @dr_koko28 @prabowo Menerima dan tidak menerima itu jelas beda, menerima trus disumbangkan itu berarti menerima juga, kok ribet amat mikirnya ya mas.....😁😁|terima terima beda terima sumbang arti terima praktis pikir mas|😁,😁|1|1|0
1192274691295047681|"📱selamat pagi pak prabowo
☎️ iya..selamat pagi pak jokowi gimana ?
📱 bapak sudah bangun ?
☎️ sudah pak.
📱sudah mandi ?
☎️ sudah pak.
📱oke..metuo pak aku wes neng jobo! 
☎️ sek pak, ijek nganggo sepatu ki. 

*percakapan jokowi ngampiri prabowo mangkat kerjo bareng*
Hahaha"|selamat pagi prabowo iya selamat pagi jokowi gimana bangun mandi neng sek injak pakai sepatu ki cakap jokowi prabowo mangkat kerja bareng hahaha|📱,☎,📱,☎,📱,☎,📱,☎|0|2|0
1191174516975648768|"@omaramara0 @widizay115 @hidupistiqomah @jokowi Klo nyerah ya nyerah aja gosah nuduh"" org 😂😂"|serah serah tuduh orang|😂,😂|0|1|1
1192760416880824320|@jokowi 👏👏👏👏🙏🏼😘,..terimakasih Pak Presiden Jokowi ,dn negara Republik Indonesia ,telah memberikan gelar Pahlawan Nasional kepada enam tokoh ini ,semoga menjadi inspirasi semngt generasi muda untuk menjadi ank bangs yg berguna bagi nusa dn bangsa ,salam ✌🏽damaii|terimakasih presiden jokowi negara republik indonesia gelar pahlawan nasional enam tokoh moga inspirasi semangat generasi muda anak bangsa nusa bangsa salam damai|👏,👏,👏,👏,🙏,🏼,😘,✌,🏽|0|1|1
1190235390931656705|@CNNIndonesia @Dahnilanzar Semoga ada hal baru yang berdampak positif bagi rakyatnya 🙏🏻🙏🏻 @prabowo @DivHumas_Polri|moga dampak positif rakyat|🙏,🏻,🙏,🏻|1|2|0
1192428482216652801|@nnyzhuxin @JokSusi2019 @prabowo ya kali gitu....🤣🤣|kali|🤣,🤣|1|1|0
1192881765649543168|@Abdi_Rhm @aniesbaswedan @prabowo Kalau Pasangannya sama Prabowo dan Puan Maharani gimana bang..😁😁|pasang prabowo puan maharani gimana bang|😁,😁|0|1|1
1192259566450294786|"KATA REZIM JOKOWI..
EKONOMI INDONESIA MEROKET..
DAYA BELI MASYARAKAT MENINGKAT..
ANGKA KEMISKINAN MENURUN...

*bullshit!  Pembohongan publik..
👊👊👊

https://t.co/zxixMOThYX"|rezim jokowi ekonomi indonesia roket daya beli masyarakat tingkat angka miskin turun omong kosong bohong publik|👊,👊,👊|0|2|0
1191503474799759360|@bprayoga2009 @StephenTanuwija @Ganjar_Jat1 @ibnu_mursalim @rianernesto @psi_id @PSI_Jakarta @aniesbaswedan @jokowi @KemenkeuRI (Katanya)Tanggal 23 si anis udah negur staff nya,eh pas tanggal 29 anggaran aneh2 masih ada...🤣🤣|tanggal anis tegur staf eh pas tanggal anggar aneh|🤣,🤣|0|1|1
1192982498365435905|"@L0v3d0lph1n @jokowi 😂😂😂😂😂😂😂
Berhubung hr libur mba,, jd bakmi siantar gx jualan hari ini 🤭🤭"|hubung libur mbak bakmi jual|😂,😂,😂,😂,😂,😂,😂,🤭,🤭|1|1|0
1192362888431669248|@KrisnaCurvaNord @jokowi suarakn.trs jgn gentar💪💪💪netizen yg berbudiman psti menang😊😊|suara gentar rakyat budiman menang|💪,💪,💪,😊,😊|0|1|1
1192091333558538240|@jokowi AKU MRT AJA BELUM NYOBA 😭😭 @themeowlia|coba|😭,😭|1|0|1
1193015647841603585|"@Budiono2777 @habibthink @prabowo @jokowi Sorry ya.... kalo gue dibayarkan kantor. 
Emangnya elu nganggur mulu makanya pusing bayar BPJS😁😁😂😂"|maaf bayar kantor emang elu anggur mulu pusing bayar bpjs|😁,😁,😂,😂|0|1|1
1191546296630300672|@TheArieAir @prabowo Wkwkwk..itu untuk menhan hatiku @yantaandri kok 🤣🤣|wkwkw menteri tahan hati|🤣,🤣|0|1|1
1191496811166306304|@Je_Ly @jokowi Pak JKW senyum2 aja krn Si Brewok kan dulu dibenci PKS, kalo gabungkan nanti kader jd galau...tinggal serahkan ke netijen....🤣🤣🤣|jokowi senyum brewok benci gabung kader galau tinggal serah netizen|🤣,🤣,🤣|1|1|0
1192269601712701440|@jokowi Bapak, agar warga berbudaya toleran dan gotong royong tinggi, maka interaksi antar warga harus banyak. Kunci ada di transportasi massal yang maksimal, dan meminimalkan transportasi individu. Insya Allah berhasil 👍🏾.|warga budaya toleran gotong royong tingi interaksi warga kunci transportasi masal maksimal minimal transportasi individu insyaallah alah hasil|👍,🏾|1|2|0
1189928932268625921|"31.10.2019
#OneHealthKIPM

Pengawasan Out going cargo bandara juwata; Via : Lion Air JT 627
Tujuan Jakarta:
🦀Kepiting Bakau Hidup 18 koli
🐟Bawal Putih Segar 9 koli
🦞Lobster hidup 4 koli

@Edhy_Prabowo
@kkpgoid
@HumasBKIPM 
@rinajanwar2201 
@Umar_Tonra https://t.co/W1jWcEBWEs"|awas pergi cargo bandara juwata via singa air juta tuju jakarta kepiting bakau hidup koli bawal putih segar koli lobster hidup koli|🦀,🐟,🦞|0|2|0
1192308729821069313|Klo melihat telapak tangan saya, 😂😂😂😂,  2024 nanti pemenangnya Prabowo&amp;Puan, meski saya tdk suka Puan, hehehe https://t.co/WkKTe3uSHR|lihat telapak tangan menang prabowo puan suka puan hehehe|😂,😂,😂,😂|0|1|1
1189865145993875459|@devy215 @Gerindra @prabowo Apakah lem aibon hanya kambing hitam🙈😜|lem aibon kambing hitam|🙈,😜|0|2|0
1192206267411877889|@pejuang02ps @jtmkcjjmt @faizalassegaf @basuki_btp @jokowi Kalo lu Babi Arab ( BAB) kek nya...😂😂|babi arab bab kek|😂,😂|0|1|1
1192614513989652480|Bila BPJS naik sama saja Bung Jokowi ( Presiden 🇮🇩 ) dan  PDIP sudah mempersiapkan liang KUBUR nya SENDIRI. Karna PENDIDIKAN &amp; KESEHATAN ujung kemakmuran dari suatu BANGSA.|bpjs jokowi presiden pdip liang kubur karna didik sehat ujung makmur bangsa|🇮,🇩|0|2|0
1191546043256586241|@SondoroMusic @jokowi @basuki_btp D3ngki itu gag ada obatnya, bahkan dengan music sekalipun 😪😪|dengki obat musik|😪,😪|0|2|0
1192813498209882113|@CH_chotimah @WadyaIrbar @jokowi Orang kaya dia punya malu..... kemaluan aja ga punya apalagi malu....🤮🤮🤮🤮|orang kaya malu malu malu|🤮,🤮,🤮,🤮|0|2|0
1192942534638497792|@hny26_ @Adityatris @Fahmi_Ikhsan17 @imanlagi Sama dong dg Mo Salah Jokowi 😂😂😂|salah jokowi|😂,😂,😂|0|1|1
1192611124195155968|Yang bisa memberikan kejelasan status mereka yang hilang, supaya ibu-ibu kamisan dapat menerima kenyataan dengan tenang. 😊🙏 https://t.co/PrX8EMOZ2x|status hilang kamis terima nyata tenang|😊,🙏|0|1|1
1190097201143271425|"@GerryMurlianda @idtodaydotco @Gerindra @prabowo Maaf bang kalo gak salah Mentri itu besar gajinya bukan bukan segitu kalo 6 juta mungkin hanya pokok tapi liat tunjangan di tmbh gaji nya bisa sampe 200jt kurang lebih 
Jadi jangan suka suudzon dulu harus baca informasi dengan benar🙏🙏🙏"|maaf bang salah gaji seba juta pokok liat tunjang gaji juta suka prasangka buruk baca informasi|🙏,🙏,🙏|0|2|0
1192811447706882048|@Diezpung2 @Kemhan_RI @prabowo Ya ngapain loe protes... 😅😅 Yg penting beliau lancar bhasa Inggris, ga cuma anu anu doang|protes beliau lancar bahasa inggir doang|😅,😅|1|1|0
1191788015971995649|@ramayanti81 @jokowi Mungkin bisa diterapkan seperti BPJS. 😁🙏|terap bpjs|😁,🙏|0|1|1
1191666722069049345|@h_farhan @TeddyGusnaidi @bangzul_88 @jokowi @KPK_RI @basuki_btp Sepert nya ada Koreksi lagi dalam revisi UU KPK yg baru kalau gak salah Usia Minimal jadi 50 Tahun😀🙏|koreksi revisi salah usia minimal|😀,🙏|0|1|1
1189844661872906240|"@helmifelis @Dahnilanzar @prabowo @Kemhan_RI Dahnil vs Prabowo
Jubir boss Vs Boss

🤣🤣🤣🤣

https://t.co/mrpuzDn4Mp

""Saya nggak tahu dari mana itu. Pokoknya masak kita nggak terima gaji, kita akan terima gaji dan kita pakai untuk keperluan yang sebaik-baiknya,"" kata Prabowo."|dahnil lawan prabowo juru bicara bos lawan bos pokok masak terima gaji terima gaji pakai prabowo|🤣,🤣,🤣,🤣|1|1|0
1191745199866662913|"@myloveunsang @idolfess lah iya bener juga anjir😭
prabowo sandi yaalah fani😭"|iya bener sial prabowo sandi iya fani|😭,😭|1|0|1
1191433110610571264|DadapGaul B_Hendratmo1 donjuansugih MurtadhaOne1 smindrawatii aniesbaswedan jokowi KHMarufAmin_ GeneralMoeldoko Kemendagri_RI BadjaNuswantara HmfaqihA liriksoe sunarwidjaja realDonaldTrump yukeyurike PDI_Perjuangan PSI_Jakarta noh ambil di safari.. isep onta  😂😂😂|dadapgaul hendratmo donjuansugih murtadhaone sri indrawati anies baswedan jokowi maaruf amin jenderal moeldoko kemendagri badjanuswantara hmfaqiha lirik sunarwidjaja yukeyurike juang psi jakarta ambil safari hisap onta|😂,😂,😂|1|1|0
1191337908931686402|"@grebkar HAM ❌
PEMBANGUNAN ❌
PERSATUAN ❌
KEMISKINAN ❌
BEBAS NMAX ✅

SETUJU BAT GUE ANJIR!!!
Hallo Pak @jokowi"|ham bangun miskin bebas nmax tuju sial halo|❌,❌,❌,❌,✅|1|2|0
1191588927506792448|"Pengamat: Teroris dan HTI Tetap Ancam Periode Kedua Jokowi
---
Siapa Terorisnya⁉️Umat Islam⁉️😱
Belum puas kah HTI dibubarkan⁉️😓
--
👻~Sungguh KETAKUTAN mu itu yang akan menenggelamkan mu bersama KEGELAPAN yang sedang kau sulam di bingkai pesakitan~👻
https://t.co/DRb37m7TbX"|teroris hati ancam periode jokowi teroris umat islam puas hati bubar sungguh takut mu tenggelam mu gelap kau sulam bingkai sakit|⁉,⁉,😱,⁉,😓,👻,👻|0|0|0
1192269234652344320|@JohnDo08621180 @Anang050585 @jokowi Sepertinya saya tau yg anda persepsi kan 😆😆|tau persepsi|😆,😆|1|1|0
1190044075656806400|"@ellenrie1 @Dennysiregar7 @prabowo @Dahnilanzar Omongan @Dahnilanzar udah ga ada yg bs dipegang semua 😂.
Ngomong ttg @Gerindra ga minta jabatan / kursi mentri ✖
Ngomong ttg @prabowo ga terima gaji ✖
Kalo sy jd Dahnil mending mundur jadi jubir 😜."|omong pegang bicara jabat kursi bicara terima gaji dahnil mending mundur juru bicara|😂,✖,✖,😜|0|1|1
1191918420192743424|@avatarcs99 @ustadtengkuzul Soal banjir...tanyain sama jokowi gih...atau tunggu ampe Anies jadi Presiden...😁😁 https://t.co/GXPO5drU6z|banjir jokowi tunggu ampe anis presiden|😁,😁|1|1|0
1191529115301502976|ada ya dosen msdi tp setiap minggu highlight yg di bahasnya adala: pacaran harrrom, populasi wanita smkn bnyk dmn problem solvednya adala poligami, yg terakhir jokowi cerdik dah milih prabowo jd mentri hm yak mantab👍👍👍|dosen msdi minggu highlight bahas pacar haram populasi wanita problem selesai poligami jokowi cerdik pilih prabowo gumam mantap|👍,👍,👍|0|2|0
1192474877485187072|@kangdede78 @Kemdikbud_RI Wuuuaaahhaaahhaaa...aaanjirrr..gw amatin nadim klo grogi gayanya sprti pak jokowi...demen otak-atik lengan baju...mpreett dehh😂😂😂😂😂😂😂|wuahaha sial nadim grogi gaya jokowi demen otak atik lengan baju bohong deh|😂,😂,😂,😂,😂,😂,😂|0|1|1
1192040974777643008|"@yossetyawan2000 @KanjengRatuAyu1 @KilljoyYadi @jokowi 🤭🤣🤣🤭🤣investasi dengan koleksi koin jadul 👍👍👍👍 
Semoga Pak @jokowi  bisa meniru nenek @KanjengRatuAyu1 🤣🤭🤭

Beli kereta Api Jadul dengan harga murah 👍👍👍untuk nanti dijual kepada kolektor kereta Api dengan harga mahal 👍👍👍

🤭😂🤣🤣🤣🤣🤭🤣Wkwkwkwkkwkwkw...."|investasi koleksi koin kolot moga tiru nenek beli kereta api kolot harga murah jual kolektor kereta api harga mahal|🤭,🤣,🤣,🤭,🤣,👍,👍,👍,👍,🤣,🤭,🤭,👍,👍,👍,👍,👍,👍,🤭,😂,🤣,🤣,🤣,🤣,🤭,🤣|1|1|0
1192036108198002688|"@jokowi heran dengan Presiden skrang..
Masa utk cangkul harus Impor juga..
Presidennya ngapain aja buat melindungi para pandai besi pembuat cangkul...
😂😂
https://t.co/zJ9XW6n7H0"|heran presiden cangkul impor presiden lindung pandai besi cangkul|😂,😂|0|1|1
1191238761729773570|"@Datuk_T4mburin @psi_id Nah loh... Bani togog ketahuan.... 

Grace ... Nyonyir dong... Apa masih halu ga di salamon prabowo? 😀😀😀😀"|loh bani bodoh rahmat caci khayal salamon prabowo|😀,😀,😀,😀|1|1|0
1189868027531030529|@devy215 @Gerindra @prabowo Dapat mungkin recehan nya makanya gak ada bersuara 😁😁😁mentang2 anak baru dibully|receh suara mentang anak|😁,😁,😁|0|1|1
1192823439972802560|"@Nasutio36241006 @msaid_didu @prabowo yg punya rekening di Swiss siapa?
Yg berhutang siapa..presidenya siapa skrang?😁😁

Persatuan masuk istana? Ko km dkk ga diajak?😉"|rekening swiss hutang presiden masuk istana kawan kawan ajak|😁,😁,😉|1|1|0
1190564696606199808|"@PadliYance4 @Ariel97944598 @Kata_Hatiku88 @prabowo @Kemhan_RI @jokowi Yo imam CROOTT mu yg TOLOL 😂😂.. Kalo dia Bener... Kenapa Ketika polisi mau minta ""keterangan""... MALAH KABUR GAK NONGOL 2??? 😂😂😂... MALAH KYK CURUT LAGI 😂😂😂... TAIK 😂😂 https://t.co/wDevP48yYD"|imam mesum mu tolol bener polisi terang kabur nongol kayak tikus kotor|😂,😂,😂,😂,😂,😂,😂,😂,😂,😂|0|1|1
1192333562097192961|"@Johny18619731 @jokowi Yoi brader 👍
Lu gak mau nambahin..😁😁"|saudara|👍,😁,😁|1|1|0
1190489112098168832|@Datuk_T4mburin @aniesbaswedan @DKIJakarta @firmanyursak @prabowo @adearmando1 Kalo massa yang ngadilin bagaimana pa... 🤔🤔|adil pa|🤔,🤔|1|2|0
1192058128470134784|@MurtadhaOne1 @MurtadhaOne1 di mana kocaknya? Masalah satu orang aja belum tentu mampu dia urus, apalagi urusan banyak orang. Coba elo pikir pakai sisa otak elo, apa jokowi mampu nyelesaikan BPJS ada kaitannya orang se Indonesia? 😂😂😂 semakin hari narasi lo semakin gobluuuuoook 😂😂😂|kocak orang urus urus orang coba elo pikir pakai sisa otak elo jokowi selesai bpjs kait orang indonesia narasi goblok|😂,😂,😂,😂,😂,😂|0|1|1
1192985819251757056|@_terussiapa @Kecoatongseng @Tomysahara @PanggilAjaRiq @yangkalem_ @DivHumas_Polri @jokowi @mohmahfudmd @rockygerung @putrasancha @Agnessrii @mahardinaaa @Acucanci @62Egi @HendraBudiana @tapiroje @ariyanisetiya_d @vivi_maulidah15 @fifybebby @DandanNiLL @Citra_Elraza @Firkubo_ @Alakatur_ @alatuyul_ @agrah21 @AL_Hakimmmm @tenangadaku @Irvnirgsri1 @kumparan @KompasTV @TMCPoldaMetro @KPK_RI @smartfrenworld @azzamsyauqi_ @autobotaja @siradj_abdullah @sadgurlevryday @aliwafaa_29 @Ainurrydho @arghabercanda @iskapulhusni22 @azzra_ra @apasikamuni @_xsunrise_ @KCahyani12 @bukanmarkonah_ @_____tiwol Nglike mlu @_xsunrise_ 🙄 bls nya nggak 😒|suka malu balas|🙄,😒|0|2|0
